MiniDOT Logger Concatenated Data File
Sensor:             7392-296600
Concatenation Date: 2020Sep25 15:13:52 EDT

DO concentration compensated for salinity: 0.0 (ppt)
Saturation computed at elevation: 0.0 (meter)

            Unix Timestamp,               UTC_Date_&_Time,         Eastern Standard Time,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                  (Second),                        (none),                        (none),        (Volt),       (deg C),            (mg/l),                          (%),        (none)
                1544596200,           2018-12-12 06:30:00,           2018-12-12 01:30:00,      3.420000,      3.221000,          5.069000,                    37.882486,      1.006000
                1544598000,           2018-12-12 07:00:00,           2018-12-12 02:00:00,      3.420000,      3.221000,          4.989000,                    37.284616,      1.006000
                1544599800,           2018-12-12 07:30:00,           2018-12-12 02:30:00,      3.420000,      3.211000,          5.026000,                    37.551103,      1.006000
                1544601600,           2018-12-12 08:00:00,           2018-12-12 03:00:00,      3.420000,      3.232000,          5.102000,                    38.140305,      1.006000
                1544603400,           2018-12-12 08:30:00,           2018-12-12 03:30:00,      3.420000,      3.189000,          5.143000,                    38.402680,      1.006000
                1544605200,           2018-12-12 09:00:00,           2018-12-12 04:00:00,      3.420000,      3.211000,          5.196000,                    38.821236,      1.006000
                1544607000,           2018-12-12 09:30:00,           2018-12-12 04:30:00,      3.420000,      3.253000,          5.217000,                    39.021859,      1.006000
                1544608800,           2018-12-12 10:00:00,           2018-12-12 05:00:00,      3.420000,      3.232000,          5.196000,                    38.843008,      1.006000
                1544610600,           2018-12-12 10:30:00,           2018-12-12 05:30:00,      3.420000,      3.211000,          5.211000,                    38.933306,      1.006000
                1544612400,           2018-12-12 11:00:00,           2018-12-12 06:00:00,      3.420000,      3.243000,          5.147000,                    38.488004,      1.006000
                1544614200,           2018-12-12 11:30:00,           2018-12-12 06:30:00,      3.420000,      3.189000,          5.154000,                    38.484817,      1.005000
                1544616000,           2018-12-12 12:00:00,           2018-12-12 07:00:00,      3.420000,      3.189000,          5.192000,                    38.768562,      1.006000
                1544617800,           2018-12-12 12:30:00,           2018-12-12 07:30:00,      3.420000,      3.232000,          5.231000,                    39.104652,      1.006000
                1544619600,           2018-12-12 13:00:00,           2018-12-12 08:00:00,      3.420000,      3.211000,          5.205000,                    38.888478,      1.006000
                1544621400,           2018-12-12 13:30:00,           2018-12-12 08:30:00,      3.420000,      3.211000,          5.156000,                    38.522381,      1.006000
                1544623200,           2018-12-12 14:00:00,           2018-12-12 09:00:00,      3.420000,      3.221000,          5.146000,                    38.457935,      1.006000
                1544625000,           2018-12-12 14:30:00,           2018-12-12 09:30:00,      3.420000,      3.200000,          5.167000,                    38.593226,      1.006000
                1544626800,           2018-12-12 15:00:00,           2018-12-12 10:00:00,      3.420000,      3.232000,          5.156000,                    38.543986,      1.006000
                1544628600,           2018-12-12 15:30:00,           2018-12-12 10:30:00,      3.420000,      3.221000,          5.129000,                    38.330887,      1.006000
                1544630400,           2018-12-12 16:00:00,           2018-12-12 11:00:00,      3.420000,      3.253000,          5.098000,                    38.131768,      1.006000
                1544632200,           2018-12-12 16:30:00,           2018-12-12 11:30:00,      3.420000,      3.243000,          5.146000,                    38.480526,      1.006000
                1544634000,           2018-12-12 17:00:00,           2018-12-12 12:00:00,      3.420000,      3.243000,          5.154000,                    38.540348,      1.006000
                1544635800,           2018-12-12 17:30:00,           2018-12-12 12:30:00,      3.420000,      3.221000,          5.166000,                    38.607402,      1.006000
                1544637600,           2018-12-12 18:00:00,           2018-12-12 13:00:00,      3.420000,      3.275000,          5.115000,                    38.281385,      1.006000
                1544639400,           2018-12-12 18:30:00,           2018-12-12 13:30:00,      3.420000,      3.232000,          5.153000,                    38.521559,      1.005000
